"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Mo","Mo99_43",106.57,48.35,1200,0.42305385256177624,2061.977503924308,-1.3291682414247834,-22.6522320164469,16.837584520695835
"Mo","Mo99_44",106.62,48.45,1400,0.4089742788954089,1907.8952354091425,-2.087616492945037,-23.00560535333169,16.018886202664582
"Mo","Mo99_45",106.28,48.9,780,0.5149552135578835,2338.8808166877675,-0.021696951732391587,-22.00555307492781,18.382675146501565
"Mo","Mo99_46",106.13,49.02,800,0.5325926466265724,2308.595573882943,-0.12680994101154422,-21.967621708714926,18.206672931768853
"Mo","Mo99_47",105.72,49.37,750,0.5721785903767809,2294.8422105567975,-0.14451630836311133,-21.774028264314506,18.256042035449866
"Mo","Mo99_48",106.27,49.72,600,0.5957158641450506,2413.9549405805556,0.4708198388301959,-21.191390662720206,18.978492322694116
"Mo","Mo99_49",106.08,50.2,560,0.5228720642254701,2453.4172181688664,0.6346423854538608,-20.998109211193068,19.34056436187564
"Mo","Mo99_5",90.1,48.58,2079,0.25040688016057294,1445.4189559255933,-4.715899713808716,-25.388061351761536,12.702689867420405
"Mo","Mo99_50",106.17,50.27,550,0.53063868154832206,2444.907796477581,0.5630135402368461,-21.11189495221534,19.364198102222677
"Mo","Mo99_51",105.95,50.03,600,0.534030337235736,2420.4033387324384,0.48076584459335403,-21.132798527104768,19.11504722490264
"Mo","Mo99_52",106.92,49.52,570,0.5498137045242022,2476.390409117899,0.6766829122321194,-21.283776694946155,19.35804512767062
"Mo","Mo99_53",106.62,50.25,600,0.5626738057374352,2387.1700429007406,0.3587198858913963,-21.11647321641107,19.003498678538964
"Mo","Mo99_54",106.87,47.8,1850,0.3809783968394102,1556.2228155286082,-3.915274338518488,-23.71447822176303,14.081854462760234
"Mo","Mo99_55",106.35,48.07,1800,0.34510314792450375,1658.6576857401153,-3.21293343839271,-22.898255660591243,14.634171512548708
"Mo","Mo99_56",109.4,48.13,1326,0.3537939957631436,2013.9296042162248,-1.9346175264444316,-23.18416967431649,16.862812496474824
"Mo","Mo99_57",108.58,48.35,1600,0.44002184213116824,1667.1039268754532,-3.632557861844944,-24.436405717035413,14.848244187344616
"Mo","Mo99_58",108.67,48.32,1400,0.4233742144986445,1843.865240336814,-2.716137806199012,-23.809984538462984,15.903750474001496
"Mo","Mo99_59",109.92,47.4,1100,0.24879572712815773,2467.5396432620064,0.2346497912331105,-21.498870516453287,19.317959115953496
"Mo","Mo99_6",90.67,48.28,2094,0.23534425103089776,1468.7356234880863,-4.725758750387623,-25.920235783744737,12.872347361480191
"Mo","Mo99_60",114.12,48.22,800,0.32065784277958137,2404.8712180790053,-0.0013444543916385115,-21.52226534293845,19.440192201114137
"Mo","Mo99_61",116.88,47.22,660,0.29807663243988447,2629.7486577542813,0.6894039875117756,-21.80406649402441,20.78975586196942
"Mo","Mo99_62",117.75,47.67,600,0.32595538764494514,2626.2129591051807,0.403025050764557,-22.58165660934363,20.866810142728134
"Mo","Mo99_63",109.33,46.6,1300,0.25157065133759443,2281.5008926357127,-0.4528103828600413,-21.591401326029086,18.249109381833712
"Mo","Mo99_64",118.88,47.53,700,0.3566614419764341,2508.3277289960433,-0.26953795494917004,-23.469965249319095,20.114897607659778
"Mo","Mo99_65",119.77,46.72,1050,0.4481144912324885,2162.536334259339,-1.283859930361263,-23.074530161761913,17.803062741371853
"Mo","Mo99_66",118.7,47.48,710,0.3494323268462586,2514.141408052169,-0.17388139139745176,-23.24094905775149,20.14444604473848
"Mo","Mo99_67",108.35,46.33,1160,0.17569226710405494,2630.5570137012114,1.5658119994520658,-19.15632032386697,19.98134335718546
"Mo","Mo99_68",110.22,45,900,0.12600864585094892,3227.742974651003,4.357862080309142,-16.892145955788195,23.01109111730741
"Mo","Mo99_69",109.55,44.7,1000,0.13526281667171,3105.929248689527,3.9458484336060877,-16.890444105465352,22.345024582648932
"Mo","Mo99_7",89.8,49.5,2097,0.3444479845910256,1301.4077400605258,-5.724156064278045,-26.49327431500558,11.935748635828347
"Mo","Mo99_70",111.25,44.75,1000,0.14315568482050373,3004.992898414461,3.137566151369907,-18.547715377230375,22.051520950033694
"Mo","Mo99_71",96.03,48.42,2100,0.3068174902302954,1373.0779549841448,-5.73586073458211,-27.1127341219405,12.410851779630997
"Mo","Mo99_72",98.52,47.53,2455,0.3168165650457244,1039.9040898212145,-7.12462749612655,-27.055326747872463,10.20080502197959
"Mo","Mo99_73",97.52,47.58,2200,0.2777414324156325,1265.2802200426854,-5.649331882725691,-25.539273261618696,11.690519671334334
"Mo","Mo99_74",95.43,48.6,1600,0.2549126853241512,1929.1714172614588,-3.2764315937775024,-26.39395063919935,15.708785841942328
"Mo","Mo99_75",100.1,46.52,2029,0.22496825136443552,1739.5833671962916,-2.070777011675763,-20.688491952753072,14.433953251390374
"Mo","Mo99_76",101.85,46.52,2500,0.35051945024635944,1164.4427546022487,-4.388523487955226,-20.77223063080191,10.82434436508034
"Mo","Mo99_77",94.98,46.13,1013,0.06957690604552934,3045.5067578622798,4.005349631189829,-16.274056563562237,21.128190940093695
"Mo","Mo99_78",95.37,46.25,1020,0.07042076337530535,3037.923482860056,3.76709786936753,-16.969772209312342,21.153456683285444
"Mo","Mo99_79",94.58,47.42,1400,0.14189262550164833,2422.6137850495584,-0.03035336468260534,-22.296206549876413,18.28072916452168
"Mo","Mo99_8",90.6,49.5,1435,0.2825164697776606,1979.081083864546,-2.590355786618648,-25.50596542012442,15.988508588232346
"Mo","Mo99_80",99.33,51.42,1543,0.5412077312149777,1341.6923146111517,-4.7826197439106535,-24.383209760415347,12.543609105982865
"Mo","Mo99_81",99.33,51.43,1543,0.5421876870459661,1340.796666586575,-4.7901949146919,-24.393340417345847,12.539080724545157
"Mo","Mo99_82",99.02,50.17,1750,0.400125180696356,1377.394919938696,-5.183883478712416,-26.017485291036785,12.577179700180452
"Mo","Mo99_83",98.25,49.27,1700,0.3857887455727579,1458.5302013556698,-5.837074000252724,-28.733187529354005,13.088515633197305
"Mo","Mo99_84",98.02,48.73,1760,0.33987406642542645,1539.6088923331356,-5.780518121176267,-29.471809431843432,13.539432761424207
