"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Páramo de Peña Negra 1","PPN1_19",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_22",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_25",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_27",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Laguna Verde","PLVERDE1",-74.00278,5.216585,3647,0.502800271327147,2716.383933838771,7.442147763941838,6.799586799262975,8.081371394567997
"Páramo de Agua Blanca","PAB-II",-74.15686,4.99445,3250,0.771195223883155,3539.244632091611,9.696560635867428,9.163001107264565,10.266394761744058
"Páramo de Agua Blanca","PAB-III",-74.15686,4.99445,3250,0.771195223883155,3539.244632091611,9.696560635867428,9.163001107264565,10.266394761744058
"Páramo de Agua Blanca","PAB-I",-74.15686,4.99445,3250,0.771195223883155,3539.244632091611,9.696560635867428,9.163001107264565,10.266394761744058
"Lago Huiñaimarca - Lake Titicaca [Lago Menor][Lago Pequeno][Lago Winaymarca]","LT01-3B",-68.70028,-16.266455,3810,0.40353467419621825,3344.1936940644187,9.162174504286078,6.187839245941132,11.148454655591804
"Llano Grande Mire","LLGRANDE_0",-76.09258,6.47451,3460,0.1046258565329325,4232.256492008868,11.59522326577772,10.983427919159007,12.10626664342289
"Llano Grande Mire","LLGRANDE_5",-76.09258,6.47451,3460,0.1046258565329325,4232.256492008868,11.59522326577772,10.983427919159007,12.10626664342289
"San Jorge","SANJORGE_8",-73.195,-4.06333333333333,99,1.9781346798946031,9695.998069192307,26.564378271759743,25.65591555446914,27.03939462037366
"San Jorge","SANJORGE_16",-73.195,-4.06333333333333,99,1.9781346798946031,9695.998069192307,26.564378271759743,25.65591555446914,27.03939462037366
"San Jorge","SANJORGE_24",-73.195,-4.06333333333333,99,1.9781346798946031,9695.998069192307,26.564378271759743,25.65591555446914,27.03939462037366
"Cocha Caranga Forest","CARANGFO_0",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_4",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_8",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_12",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_16",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_20",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_24",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_28",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_32",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Cocha Caranga Forest","CARANGFO_36",-79.1595833333333,-4.04586111111111,2700,0.639988543220737,4960.419396198381,13.590190126570906,13.06148288678598,13.870127512121877
"Ra'irua marsh","RAIDA4_3",-147.678742,-23.868164,1.42,,,,,
"Ra'irua marsh","RAIDA4_13",-147.678742,-23.868164,1.42,,,,,
"Ra'irua marsh","RAIDA4_23",-147.678742,-23.868164,1.42,,,,,
"Ra'irua marsh","RAIDA4_33",-147.678742,-23.868164,1.42,,,,,
"Tukou marsh","TUKOU2_6",-144.351975,-27.604014,2,,,,,
"Tukou marsh","TUKOU2_12",-144.351975,-27.604014,2,,,,,
"Tukou marsh","TUKOU2_22",-144.351975,-27.604014,2,,,,,
"Mallín Fontanito","FONT_2",-71.564436,-44.908576,940,1.0724806121499082,2339.7700890430947,6.410329011076971,0.4800536723657861,11.9886941198205
"Mallín Fontanito","FONT_9",-71.564436,-44.908576,940,1.0724806121499082,2339.7700890430947,6.410329011076971,0.4800536723657861,11.9886941198205
"Lake Caranã","CARANA_0",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_2",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_4",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_6",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_8",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_10",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_12",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
"Lake Caranã","CARANA_14",-55.041785,-2.834645,5,1.404944689240979,9820.303831835805,26.9049420050296,26.211865306513413,27.98871729514358
