"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Canyon Lake","BU410",-87.92128,46.833495,258,1.0445472606181634,2624.597022748291,4.0956761350034885,-12.304982322372005,18.588412612785802
"Lake Albert","SDKIAL",-97.15475,44.53035,502,0.6228412710482851,3409.845468508873,6.780966027623917,-11.39286316049632,22.788058447082943
"Alkaline Lake","NDKIAL",-99.5673,46.66275,562,0.5229953897088082,3040.933071148266,5.005731702415553,-13.48623754606503,21.34307296423327
"Vogel Reservoir","MTPEVO",-108.341685,47.099850000000004,874,0.37322813943839267,3136.525927751871,6.524286935770653,-9.301434344984479,21.539023057309112
"Krieder Reservoir","MTGAKR",-107.47632,47.09593,968,0.3917967100554531,3173.585817223118,6.866017962830368,-8.498676763011785,21.73717579599891
"Fork Reservoir","MTGAFO",-106.412405,47.444725,737,0.36865685243794655,3048.499472041225,5.583812224862433,-11.668035285168258,21.289412330535047
"L A K Reservoir","WYWELA",-104.1093535,43.82780189,1333,0.4041872003020549,3163.8579727837823,7.458514051201252,-5.854693621966697,21.58545477743987
"Little Thunder Reservoir","WYCALT",-105.377655,43.6882849999999,1463,0.3783491768835988,3094.2842844874135,7.309055494256422,-5.632436571359504,21.28000679701889
"MW Lake","WYWEMW",-104.11841,43.614165,1180,0.398105347353527,3357.903190399424,8.153231971766266,-5.376354323480167,22.35776573893661
"New Underwood Dam","SDPNNU",-102.841905,44.107485,888,0.41713366841762506,3486.7771289231114,8.29258875543497,-6.335165831502905,22.995982365356923
"Phillips Charging Buffalo Dam","SDMEPD",-102.773975,44.38938,759,0.4212014095320623,3508.766767159684,8.19430029186745,-7.022853639031686,23.16806860732432
"Sheridan Lake","SDPNSH",-103.46811,43.97367,1414,0.4134910436907671,3077.0625933277893,7.157686289222831,-5.98577218856144,21.200167507449095
"Horsethief Lake","SDPNHT",-103.481505,43.893085,1495,0.4132327596689925,3014.452835945156,6.97516578194617,-5.9525597241982755,20.92324503409202
"Sylvan Lake","SDCUSY",-103.563575,43.84595,1882,0.4161537377937332,2695.8050906628405,5.9773069374992005,-5.981252961002315,19.51128524160412
"Spring Lake","NDBOSP",-103.73472,46.2246899999999,902,0.43451107765907215,3174.4839885186443,6.702488147915069,-9.011042839757089,21.875841655203907
"Davis Dam","NDSLDA",-103.658015,46.545005,841,0.437185391182586,3131.530231076276,6.313470930619867,-9.952079183781342,21.717637691008527
"Soda Lake","MTCA01",-104.509205,45.728515,997,0.43193952878188885,3208.6040623623962,7.044327194286811,-8.13101153482903,22.04294030139683
"Little Moreau Lake","SDDELM",-101.092585,45.34767,622,0.4658721720201611,3327.7743785362836,6.815453063959989,-10.234385108832477,22.640196249055304
"Unnamed Stock Dam","SDZI01",-101.584415,45.38822,713,0.4499652096904137,3304.719213176881,6.98987556544455,-9.327430359948888,22.461855331283513
"Bitter Lake","SDDABI",-97.30256,45.28149,540,0.601694786182933,3310.685806699658,6.298196075684793,-12.000643259810694,22.46877762936478
"Owen Lake","SDPEOW",-102.40442,45.465435,794,0.44138474322929716,3259.440630233711,6.962829944819844,-8.919660240322672,22.230792733966805
"Unnamed Stock Dam","MTCA02",-104.51315,45.73753,1002,0.4319766683264498,3206.6155050581688,7.043526001464857,-8.110006827570224,22.03209031897547
"Park Pond Dam","SDHA02",-103.315935,45.511815,873,0.43265906382307473,3228.706942587528,6.983043825194559,-8.535429707720626,22.083536990209332
"Pot Hole Reservoir","MTCAPH",-104.13899,45.62385,1098,0.4310762212259891,3153.0728917154092,6.980288207621697,-7.692882585576184,21.727765854155336
"Durkee Lake","SDMEDU",-102.052575,44.98107,740,0.44116837840152545,3391.1214151950167,7.498609054754935,-8.375162918875235,22.801126867015416
"Dog Ear Lake","SDTRDE",-99.893725,43.170225,699,0.5160168539011226,3597.25807344445,8.2933371014378,-7.5617496982351415,23.638165185884603
"Cox Lake","SDLWCX",-103.99393,44.56455,1041,0.41304849750700334,3301.2928734906286,7.676579535931036,-6.6862732084082035,22.272432387820093
"Cottonwood Lake","NBCHCO",-101.67625,42.91363,989,0.4389218719405963,3504.3580725769634,8.414851725445127,-5.9892179908878695,23.04249817733701
"White Lake","SDTOWH",-100.69573,43.04232,848,0.4779500261795159,3539.833849425581,8.310479613773264,-6.802281875789165,23.316018208818885
"Sheridan State Fishing Lake","KSSHSH",-100.22989,39.36248,748,0.4842740711049133,4326.283041373726,11.413746364701925,-3.1042615871483963,25.71838167931781
"Flagler Reservoir","COKCFL",-102.98681500000001,39.28682,1434,0.3327178584854804,3826.624540266916,10.019806661085894,-2.9604304946073334,23.638101269945366
"Eckelson Lake","NDBAEC",-98.297875,46.94512,429,0.5700527636864386,3021.380874834601,4.587009495214378,-14.710210048550842,21.10940286840656
"Medicine Lake","WYCRME",-104.315815,44.436525,1364,0.413219069044982,3085.6918023350745,7.109346706950814,-6.312633228488642,21.30897121508427
"Unnamed Playa","COWA01",-103.28101,39.74158,1505,0.33862217403689215,3728.1851259622363,9.735381890873347,-3.0305542457892605,23.225632553616197
"Bear Butte Lake","SDMEBB",-103.444455,44.45566,966,0.41567829943388585,3358.7230355832826,7.83694541945999,-6.694557359261691,22.49663846743196
"Lake Oakwood","SDBROA",-96.96795,44.439995,496,0.6287348165716433,3417.9844596192993,6.819219482205176,-11.348330907346373,22.801816906575265
"Elbow Lake","NDBEEL",-98.7373499999999,47.893725,445,0.5819827789744925,2865.0456519756344,3.731782413947444,-15.837851332549622,20.351669803356906
"Round Lake","NDMHRO",-100.276595,48.031485000000004,469,0.597798826576929,2781.8995067832475,3.405040976894768,-16.16408350705115,19.994623602066717
"Lake George","NDKIGE",-99.49867,46.74527,560,0.525452158134695,3032.7479587288803,4.955586784200573,-13.568678316802165,21.30333332791076
"Free Peoples Lake","NDBEFP",-98.7299449999999,47.908765,445,0.5822267287091616,2864.0993613393375,3.7262219038860485,-15.84583613446168,20.346682857255857
"Curlew Lake","SDMECU",-102.761745,44.241895,817,0.41866117312454976,3527.555268269788,8.372692798120042,-6.502850675428171,23.193486309270952
"Roy Lake","SDMARO",-97.44989,45.6952,547,0.5954795808875192,3283.9561060971905,6.167728931981313,-12.168570559797612,22.372522435976855
"Lake Herman","SDLAHE",-97.17285,43.989655,509,0.6255845852712898,3463.4595841555865,7.0698482184296285,-10.949010361117775,22.983344394076553
"Lake Isabel","NDKIIS",-99.749755,46.81848,527,0.5389355323581125,2978.7811544370566,4.60968425135122,-14.182451971125825,21.010420731832525
"Stink Lake","NDSTST",-99.42161,46.88215,528,0.5409446521454505,2979.936751675545,4.601045747726916,-14.21675964611517,21.017703259367842
"Stink Lake","NDBEST",-99.23709,48.25071,438,0.5955403277221207,2799.8532217917827,3.3646892448942087,-16.363064112757918,20.02106860252104
"Gascoyne Lake","NDBOGA",-103.096155,46.13561,838,0.43930538387292645,3163.2240102762084,6.525057009991194,-9.494386873610157,21.830657434248042
