"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Lake Tanganyika II","MPU12TAN_0",-8.5,30.85,767,0.6117399246115108,8800.515799420362,24.111002190192774,21.82639963254258,26.18969509505868
"Lake Tanganyika III","SD24TAN_0",-4.513889,29.333333,767,0.7156859537539327,8638.036533526352,23.665853516510555,22.32365927411914,24.74406768255156
"Lake Tanganyika IV","SD36TAN_0",-4.966667,29.366667,767,0.7177640771575055,8579.482770432922,23.50543224776143,22.098526239095527,24.616058287873777
"Lake Teza","TEZAC1_5",-28.008056,32.166667,149,0.6630939083437466,7923.054943960624,21.70699984646746,17.560220010971022,25.412336946474444
"Lake Tilla","TILLA_2",10.395556,12.129722,543,0.4539363562429367,9723.917195444044,26.64086902861382,22.684726659323935,30.786426376387563
"Lake Tritrivakely I","TRITRIVA_0",-19.783334,46.916667,1765,0.8681166897422168,6016.41924399606,16.483340394509753,12.890579805879081,19.017508452741588
"Lake Tritrivakely II","TRIVA_0",-19.783333,46.916667,1765,0.8681167579096452,6016.419261492178,16.483340442444323,12.890579923680438,19.017508454653715
"Mare d'Oursi","OURSI_0",14.654722,-0.487778,290,0.19986010827909365,10704.859611521111,29.328382497318113,23.694874790094975,34.39304760418423
"Messak Settafet","SETTAFET_0",25.35,11.433333,1094,0.007465357014526755,8290.08189898734,22.712553147910523,12.125498697207828,31.136860875799602
"Mont Badda","BADDA_0.5",7.87,39.37,3797,1.001448333217348,2435.237431980251,6.671883375288359,5.55959528615301,8.06167268287309
"Moreletta Stream","MORELE_5",-25.733333,28.3,1324,0.36728105731531857,6504.271287882447,17.819921336664237,11.008127202540333,22.605958072668646
"Mubwindi Swamp II","MB6_26",-1.08,29.75,2200,1.280920094880007,5572.562797800364,15.267295336439354,14.722921247997817,15.506012790416335
"Mubwindi Swamp II","MB6_36",-1.08,29.75,2200,1.280920094880007,5572.562797800364,15.267295336439354,14.722921247997817,15.506012790416335
