"site.id","site.name","dataset.id","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
26576,"Nikolsko-Lutinskoye bog",46476,414164,125,10,"Radiocarbon years BP",1170,50,50,,"LU-3448","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414165,155,10,"Radiocarbon years BP",1350,40,40,,"LU-3451","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414166,165,10,"Radiocarbon years BP",1380,40,40,,"LU-3452","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414167,175,10,"Radiocarbon years BP",1520,40,40,,"LU-3453","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414168,185,10,"Radiocarbon years BP",1580,30,30,,"LU-3454","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414169,195,10,"Radiocarbon years BP",1700,70,70,,"LU-3455","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414170,205,10,"Radiocarbon years BP",2140,70,70,,"LU-3456","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414171,215,10,"Radiocarbon years BP",2090,80,80,,"LU-3457","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414172,225,10,"Radiocarbon years BP",2320,80,80,,"LU-3458","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414173,235,10,"Radiocarbon years BP",2200,60,60,,"LU-3459","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414174,245,10,"Radiocarbon years BP",2570,60,60,,"LU-3460","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414175,255,10,"Radiocarbon years BP",2510,40,40,,"LU-3461","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414176,265,10,"Radiocarbon years BP",2780,70,70,,"LU-3462","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414177,275,10,"Radiocarbon years BP",3050,60,60,,"LU-3463","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414178,285,10,"Radiocarbon years BP",3300,80,80,,"LU-3464","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414179,295,10,"Radiocarbon years BP",3680,80,80,,"LU-3465","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414180,305,10,"Radiocarbon years BP",4320,60,60,,"LU-3466","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414181,315,10,"Radiocarbon years BP",4350,80,80,,"LU-3467","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414182,325,10,"Radiocarbon years BP",4520,60,60,,"LU-3468","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414183,335,10,"Radiocarbon years BP",4710,60,60,,"LU-3469","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414184,345,10,"Radiocarbon years BP",4970,110,110,,"LU-3470","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414185,355,10,"Radiocarbon years BP",5070,70,70,,"LU-3471","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414186,365,10,"Radiocarbon years BP",5250,110,110,,"LU-3472","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414187,385,10,"Radiocarbon years BP",5710,90,90,,"LU-3474","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414188,395,10,"Radiocarbon years BP",5730,120,120,,"LU-3475","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414189,415,10,"Radiocarbon years BP",6140,90,90,,"LU-3477","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414190,425,10,"Radiocarbon years BP",6450,90,90,,"LU-3478","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414191,445,10,"Radiocarbon years BP",6620,100,100,,"LU-3480","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414192,455,10,"Radiocarbon years BP",6760,70,70,,"LU-3481","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414193,465,10,"Radiocarbon years BP",6920,60,60,,"LU-3482","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414194,475,10,"Radiocarbon years BP",7060,80,80,,"LU-3489","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414195,495,10,"Radiocarbon years BP",7900,110,110,,"LU-3491","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414196,505,10,"Radiocarbon years BP",8250,240,240,,"LU-3492","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414197,515,10,"Radiocarbon years BP",8130,100,100,,"LU-3493","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414198,525,10,"Radiocarbon years BP",9040,160,160,,"LU-3494","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414199,535,10,"Radiocarbon years BP",9040,250,250,,"LU-3495","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414200,555,10,"Radiocarbon years BP",9650,240,240,,"LU-3497","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414201,575,10,"Radiocarbon years BP",10360,140,140,,"LU-3499","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414202,585,10,"Radiocarbon years BP",10680,120,120,,"LU-3500","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414203,595,10,"Radiocarbon years BP",11300,240,240,,"LU-3501","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414204,605,10,"Radiocarbon years BP",10670,140,140,,"LU-3502","sediment","Carbon-14",,FALSE,
26576,"Nikolsko-Lutinskoye bog",46476,414205,635,10,"Radiocarbon years BP",12030,250,250,,"LU-3505","sediment","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414284,35,10,"Radiocarbon years BP",1050,70,70,,"IGRAN 4062","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414285,65,10,"Radiocarbon years BP",2400,70,70,,"IGRAN 4064","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414286,135,10,"Radiocarbon years BP",4880,70,70,,"IGRAN 4063","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414287,165,10,"Radiocarbon years BP",6610,80,80,,"IGRAN 4061","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414288,225,10,"Radiocarbon years BP",6980,80,80,,"IGRAN 4058","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414289,245,10,"Radiocarbon years BP",8140,100,100,,"IGRAN 4049","peat","Carbon-14",,FALSE,
26577,"Klukva peatland",46478,414290,267.5,5,"Radiocarbon years BP",8350,100,100,,"IGRAN 4069","gyttja","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414348,97.5,5,"Radiocarbon years BP",1620,130,130,,"IG RAN 3279","peat","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414349,167.5,5,"Radiocarbon years BP",1830,70,70,,"IG RAN 3555","peat","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414350,297.5,5,"Radiocarbon years BP",3860,170,170,,"IG RAN 3281","peat","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414351,397.5,5,"Radiocarbon years BP",5010,130,130,,"IG RAN 3282","peat","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414352,497.5,5,"Radiocarbon years BP",7190,120,120,,"IG RAN 3286","peat","Carbon-14",,FALSE,
26578,"Staroselsky Moch",46480,414353,547.5,5,"Radiocarbon years BP",8700,180,180,,"IG RAN 3330","peat","Carbon-14",,FALSE,
26579,"Butovka",46482,414419,47.5,5,"Radiocarbon years BP",1855,60,60,,"Ki-7008","peat","Carbon-14",,FALSE,
26579,"Butovka",46482,414420,140,,"Radiocarbon years BP",7625,65,65,,"Ki-7009","peat","Carbon-14",,FALSE,
26579,"Butovka",46482,414421,177.5,5,"Radiocarbon years BP",9170,70,70,,"Ki-7010","peat","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414503,45,10,"Radiocarbon years BP",1520,130,130,,"GIN-8324","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414504,95,10,"Radiocarbon years BP",2180,50,50,,"GIN-8325","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414505,145,10,"Radiocarbon years BP",2510,60,60,,"GIN-8326","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414506,195,10,"Radiocarbon years BP",3610,90,90,,"GIN-8327","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414507,195,10,"Radiocarbon years BP",3630,60,60,,"GIN-8328","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414508,245,10,"Radiocarbon years BP",4700,100,100,,"GIN-8329","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414509,245,10,"Radiocarbon years BP",4620,50,50,,"GIN-8330","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414510,295,10,"Radiocarbon years BP",6250,40,40,,"GIN-8331","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414511,295,10,"Radiocarbon years BP",6060,150,150,,"GIN-8331b","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414512,345,10,"Radiocarbon years BP",7640,100,100,,"GIN-8332","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414513,345,10,"Radiocarbon years BP",7610,100,100,,"GIN-8332b","Humic acids from alkaline extracts of lake gyttja","Carbon-14",,FALSE,
26580,"Myshetskoe-Dolgoe",46484,414514,803,,"Radiocarbon years BP",12400,100,100,,"TO-5176",,"Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414823,35,10,"Radiocarbon years BP",1087,8,8,,"LU-4053","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414824,45,10,"Radiocarbon years BP",60,70,70,,"LU-4054","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414825,55,10,"Radiocarbon years BP",70,80,80,,"LU-4055","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414826,105,10,"Radiocarbon years BP",1380,100,100,,"LU-4063","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414827,115,10,"Radiocarbon years BP",1810,240,240,,"LU-4041","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414828,135,10,"Radiocarbon years BP",1870,90,90,,"LU-4040","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414829,155,10,"Radiocarbon years BP",2120,80,80,,"LU-4039","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414830,165,10,"Radiocarbon years BP",2500,90,90,,"LU-4084","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414831,175,10,"Radiocarbon years BP",2770,100,100,,"LU-4038","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414832,195,10,"Radiocarbon years BP",2740,100,100,,"LU-4037","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414833,215,10,"Radiocarbon years BP",3030,100,100,,"LU-4036","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414834,235,10,"Radiocarbon years BP",3400,90,90,,"LU-4035","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414835,245,10,"Radiocarbon years BP",3800,100,100,,"LU-4076","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414836,255,10,"Radiocarbon years BP",3990,80,80,,"LU-4034","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414837,295,10,"Radiocarbon years BP",3790,80,80,,"LU-4032","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414838,315,10,"Radiocarbon years BP",4290,100,100,,"LU-4031","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414839,335,10,"Radiocarbon years BP",4620,100,100,,"LU-4030","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414840,355,10,"Radiocarbon years BP",4690,80,80,,"LU-4029","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414841,375,10,"Radiocarbon years BP",5390,100,100,,"LU-4028","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414842,395,10,"Radiocarbon years BP",5570,100,100,,"LU-4027","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414843,415,10,"Radiocarbon years BP",6130,150,150,,"LU-4026","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414844,425,10,"Radiocarbon years BP",6060,90,90,,"LU-4077","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414845,445,10,"Radiocarbon years BP",7150,120,120,,"LU-4080","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414846,455,10,"Radiocarbon years BP",7520,110,110,,"LU-4024","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414847,465,10,"Radiocarbon years BP",7670,130,130,,"LU-4082","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414848,475,10,"Radiocarbon years BP",8160,150,150,,"LU-4023","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414849,495,10,"Radiocarbon years BP",8890,180,180,,"LU-4022","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414850,505,10,"Radiocarbon years BP",8920,330,330,,"LU-4018","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414851,515,10,"Radiocarbon years BP",9740,190,190,,"LU-4017","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414852,535,10,"Radiocarbon years BP",9700,140,140,,"LU-4016","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414853,545,10,"Radiocarbon years BP",9700,160,160,,"LU-4015","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414854,555,10,"Radiocarbon years BP",9450,70,70,,"LU-4014","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414855,565,10,"Radiocarbon years BP",9450,60,60,,"LU-4013","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414856,575,10,"Radiocarbon years BP",9950,160,160,,"LU-4012","peat","Carbon-14",,FALSE,
26582,"Mshinskoye raised bog",46489,414857,585,10,"Radiocarbon years BP",9520,170,170,,"LU-4011","peat","Carbon-14",,FALSE,
26583,"Khorpyia",46491,414917,102.5,5,"Radiocarbon years BP",2010,50,50,,"LU_6431","peat","Carbon-14",,FALSE,
26583,"Khorpyia",46491,414918,167.5,9,"Radiocarbon years BP",3560,110,110,,"LU_6430","peat","Carbon-14",,FALSE,
26583,"Khorpyia",46491,414919,218.5,15,"Radiocarbon years BP",3380,70,70,,"LU_6429","peat","Carbon-14",,FALSE,
26583,"Khorpyia",46491,414920,245,10,"Radiocarbon years BP",4520,70,70,,"LU_6428","peat","Carbon-14",,FALSE,
26583,"Khorpyia",46491,414921,260.5,5,"Radiocarbon years BP",4140,90,90,,"LU_6427","sapropel","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414992,23,10,"Radiocarbon years BP",2420,50,50,,"SOAN-7090","peat","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414993,134.5,15,"Radiocarbon years BP",3160,55,55,,"SOAN-8926","peat","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414994,185,10,"Radiocarbon years BP",3640,85,85,,"SOAN-7091","peat","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414995,218.5,7,"Radiocarbon years BP",4360,65,65,,"SOAN-8927","peat","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414996,229,14,"Radiocarbon years BP",4425,70,70,,"SOAN-8928","peat","Carbon-14",,FALSE,
26588,"Man'inskii Khartym",46511,414997,280,10,"Radiocarbon years BP",5690,95,95,,"SOAN-7092","peat","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415038,35,10,"Radiocarbon years BP",1600,80,80,,"LU-3763","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415039,55,10,"Radiocarbon years BP",1670,100,100,,"LU-3764","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415040,95,10,"Radiocarbon years BP",2580,150,150,,"LU-3766","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415041,115,10,"Radiocarbon years BP",2990,140,140,,"LU-3767","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415042,135,10,"Radiocarbon years BP",4270,160,160,,"LU-3768","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415043,155,10,"Radiocarbon years BP",4100,170,170,,"LU-3769","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415044,175,10,"Radiocarbon years BP",3840,140,140,,"LU-3770","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415045,195,10,"Radiocarbon years BP",3710,120,120,,"LU-3771","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415046,215,10,"Radiocarbon years BP",4150,80,80,,"LU-3772","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415047,235,10,"Radiocarbon years BP",3930,90,90,,"LU-3773","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415048,255,10,"Radiocarbon years BP",4420,90,90,,"LU-3774","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415049,275,10,"Radiocarbon years BP",4610,90,90,,"LU-3775","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415050,295,10,"Radiocarbon years BP",4730,130,130,,"LU-3776","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415051,315,10,"Radiocarbon years BP",4940,90,90,,"LU-3777","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415052,335,10,"Radiocarbon years BP",4990,170,170,,"LU-3778","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415053,355,10,"Radiocarbon years BP",5450,110,110,,"LU-3779","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415054,375,10,"Radiocarbon years BP",5600,100,100,,"LU-3780","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415055,415,10,"Radiocarbon years BP",5560,170,170,,"LU-3782","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415056,435,10,"Radiocarbon years BP",6310,150,150,,"LU-3783","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415057,455,10,"Radiocarbon years BP",6570,210,210,,"LU-3784","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415058,475,10,"Radiocarbon years BP",7030,330,330,,"LU-3785","lake sediment","Carbon-14","The publication gives a date of 7030 +/- 330, not 7930 +/- 330 as given here originally.",FALSE,
3494,"Vishnevskoe Lake",46513,415059,535,10,"Radiocarbon years BP",7690,190,190,,"LU-3788","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415060,595,10,"Radiocarbon years BP",8270,260,260,,"LU-3791","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415061,615,10,"Radiocarbon years BP",8260,190,190,,"LU-3792","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415062,675,10,"Radiocarbon years BP",8680,240,240,,"LU-3795","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415063,695,10,"Radiocarbon years BP",8860,180,180,,"LU-3796","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415064,710,20,"Radiocarbon years BP",9170,170,170,,"LU-3868","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415065,730,20,"Radiocarbon years BP",9510,180,180,,"LU-3869","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415066,750,20,"Radiocarbon years BP",9710,210,210,,"LU-3870","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415067,770,20,"Radiocarbon years BP",10940,180,180,,"LU-3871","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415068,810,20,"Radiocarbon years BP",10290,220,220,,"LU-3873","lake sediment","Carbon-14",,FALSE,
3494,"Vishnevskoe Lake",46513,415069,850,20,"Radiocarbon years BP",10580,390,390,,"LU-3875","lake sediment","Carbon-14",,FALSE,
26589,"Lake Babinskoye",46515,415158,322.5,10,"Radiocarbon years BP",940,115,115,,"LuA-4883","gyttja","Carbon-14","sampled in LB1-98 core",FALSE,
26589,"Lake Babinskoye",46515,415159,731,4,"Radiocarbon years BP",5175,45,45,,"Poz-1382","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415160,803,4,"Radiocarbon years BP",5455,45,45,,"Poz-1371","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415161,873,4,"Radiocarbon years BP",5990,40,40,,"Poz-1372","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415162,945,5,"Radiocarbon years BP",5375,95,95,,"LuA-4882","clay gyttja","Carbon-14","samples in LB1-98 core",FALSE,
26589,"Lake Babinskoye",46515,415163,951,4,"Radiocarbon years BP",6630,45,45,,"Poz-1391","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415164,1031,4,"Radiocarbon years BP",7110,40,40,,"Poz-1316","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415165,1055,5,"Radiocarbon years BP",7135,95,95,,"LuA-4881","gyttja","Carbon-14","sampled in LB1-98 core",FALSE,
26589,"Lake Babinskoye",46515,415166,1081,4,"Radiocarbon years BP",8670,50,50,,"Poz-1317","clayey fine detritic gyttja","Carbon-14","sampled in LB1-01 core",FALSE,
26589,"Lake Babinskoye",46515,415167,1140,5,"Radiocarbon years BP",9365,110,110,,"LuA-4880","clay gyttja","Carbon-14","sampled in LB1-98 core",FALSE,
346,"Chabada Lake",46519,416061,961,5,"Radiocarbon years BP",11550,120,120,,"TO-5401","bulk sediment","Carbon-14",,FALSE,
346,"Chabada Lake",46519,416062,891,5,"Radiocarbon years BP",9630,70,70,,"TO-5402","bulk sediment","Carbon-14",,FALSE,
2981,"Lake Aral",46524,416600,3435,3,"Radiocarbon years BP",4760,220,220,,"IVP-262","Molluscs","Carbon-14",,FALSE,
3033,"Bozova Lake",46528,417574,186,12,"Radiocarbon years BP",2590,70,70,,"GrN-4874",,"Carbon-14",,FALSE,
3131,"Gölbasi Lake",46536,418250,1332.5,25,"Radiocarbon years BP",3080,115,115,,"GrN-4873",,"Carbon-14",,FALSE,
3187,"Kaz Gölü",46537,418400,420,10,"Radiocarbon years BP",2220,90,90,,"GrN18624",,"Carbon-14",,FALSE,
3187,"Kaz Gölü",46537,418401,955,10,"Radiocarbon years BP",8770,80,80,,"GrN12791",,"Carbon-14",,FALSE,
3461,"Tatli Gölü",46538,418452,802,8,"Radiocarbon years BP",5945,45,45,,"GrN12789",,"Carbon-14",,FALSE,
3079,"Demiryurt Gölü",46540,419713,340.5,7,"Radiocarbon years BP",1940,60,60,,"GrN- 12792",,"Carbon-14",,FALSE,
26596,"Parika",46541,419738,105,10,"Radiocarbon years BP",770,50,50,,"Tln-2295","Sphagnum peat","Carbon-14",,FALSE,
26596,"Parika",46541,419739,205,10,"Radiocarbon years BP",1425,45,45,,"Tln-2290","Sphagnum peat","Carbon-14",,FALSE,
26596,"Parika",46541,419740,305,10,"Radiocarbon years BP",2215,55,55,,"Tln-2292","Sphagnum peat","Carbon-14",,FALSE,
26596,"Parika",46541,419741,405,10,"Radiocarbon years BP",3115,65,65,,"Tln-2293","Sphagnum-Eriophorum peat","Carbon-14",,FALSE,
26596,"Parika",46541,419742,555,10,"Radiocarbon years BP",5030,60,60,,"Tln-2298","Carex peat with Phragmites","Carbon-14",,FALSE,
26596,"Parika",46541,419743,625,10,"Radiocarbon years BP",6665,60,60,,"Tln-2294","Carex peat with Phragmites","Carbon-14",,FALSE,
26596,"Parika",46541,419744,725,10,"Radiocarbon years BP",7940,65,65,,"Tln-2296","Phragmites-Carex peat","Carbon-14",,FALSE,
26596,"Parika",46541,419745,825,10,"Radiocarbon years BP",9000,75,75,,"Tln-2297","Phragmites-Carex peat","Carbon-14",,FALSE,
3282,"Melen Gölü",46545,420078,1034,6,"Radiocarbon years BP",2840,100,100,,"GrN- I2797",,"Carbon-14",,FALSE,
3209,"Küçük Akgöl",46546,420155,218.5,3,"Radiocarbon years BP",2020,60,60,,"GrN- 12793",,"Carbon-14",,FALSE,
3209,"Küçük Akgöl",46546,420156,295,5,"Radiocarbon years BP",2600,80,80,,"GrN- 18626",,"Carbon-14",,FALSE,
3286,"Lake Mirabad",46605,421564,479,8,"Radiocarbon years BP",10790,150,150,,"Y-1758","white shelly marl","Carbon-14","too old because of 14C-depleted carbonates
dissolved from the surrounding rock (limestone)",FALSE,
3286,"Lake Mirabad",46605,421565,721.5,3,"Radiocarbon years BP",10370,120,120,,"Y-1759","dark peaty sediment","Carbon-14",,FALSE,
3286,"Lake Mirabad",46606,421566,479,8,"Radiocarbon years BP",10790,150,150,,"Y-1758","white shelly marl","Carbon-14","too old because of 14C-depleted carbonates
dissolved from the surrounding rock (limestone)",FALSE,
3286,"Lake Mirabad",46606,421567,721.5,3,"Radiocarbon years BP",10370,120,120,,"Y-1759","dark peaty sediment","Carbon-14",,FALSE,
3286,"Lake Mirabad",46607,421568,479,8,"Radiocarbon years BP",10790,150,150,,"Y-1758","white shelly marl","Carbon-14","too old because of 14C-depleted carbonates
dissolved from the surrounding rock (limestone)",FALSE,
3286,"Lake Mirabad",46607,421569,721.5,3,"Radiocarbon years BP",10370,120,120,,"Y-1759","dark peaty sediment","Carbon-14",,FALSE,
3142,"Hawks Tor",46608,421728,142,2,"Radiocarbon years BP",9061,160,160,,"Q1020","humified sedge peat/wood","Carbon-14",,FALSE,
